"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Hispanic Origin"	"Hispanic Origin Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"Orange County, CA"	"06059"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	80283	Unreliable	0.044%
	"Orange County, CA"	"06059"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	82499	Unreliable	0.024%
	"Orange County, CA"	"06059"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	44	86654	50.777	0.107%
	"Orange County, CA"	"06059"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	21	77700	27.027	0.051%
	"Orange County, CA"	"06059"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	20	74184	26.960	0.048%
	"Orange County, CA"	"06059"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	36	79626	45.211	0.087%
	"Orange County, CA"	"06059"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	63076	Unreliable	0.031%
	"Orange County, CA"	"06059"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	42	107806	38.959	0.102%
	"Orange County, CA"	"06059"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	34	63319	53.696	0.082%
	"Orange County, CA"	"06059"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	85	108923	78.037	0.206%
	"Orange County, CA"	"06059"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	50	104831	47.696	0.121%
	"Orange County, CA"	"06059"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	33	34468	95.741	0.080%
	"Orange County, CA"	"06059"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	106	103822	102.098	0.257%
	"Orange County, CA"	"06059"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	76446	Unreliable	0.044%
	"Orange County, CA"	"06059"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	14842	Unreliable	0.027%
	"Orange County, CA"	"06059"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	67574	38.476	0.063%
	"Orange County, CA"	"06059"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	34955	Unreliable	0.029%
	"Placer County, CA"	"06061"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	20443	Unreliable	0.041%
	"Placer County, CA"	"06061"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	21434	Unreliable	0.024%
	"Placer County, CA"	"06061"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	19506	Unreliable	0.041%
	"Riverside County, CA"	"06065"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	49240	Unreliable	0.024%
	"Riverside County, CA"	"06065"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	79287	Unreliable	0.031%
	"Riverside County, CA"	"06065"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	51221	Unreliable	0.046%
	"Riverside County, CA"	"06065"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	48247	Unreliable	0.034%
	"Riverside County, CA"	"06065"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	21	71373	29.423	0.051%
	"Riverside County, CA"	"06065"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	33	49209	67.061	0.080%
	"Riverside County, CA"	"06065"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	41	63523	64.544	0.099%
	"Riverside County, CA"	"06065"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	46	60822	75.631	0.111%
	"Riverside County, CA"	"06065"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	80	64679	123.688	0.194%
	"Riverside County, CA"	"06065"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	36371	Unreliable	0.029%
	"Riverside County, CA"	"06065"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	42	67910	61.847	0.102%
	"Riverside County, CA"	"06065"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	13	8256	Unreliable	0.031%
	"Riverside County, CA"	"06065"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	37	34767	106.423	0.090%
	"Riverside County, CA"	"06065"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	84	66881	125.596	0.204%
	"Riverside County, CA"	"06065"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	58569	40.977	0.058%
	"Riverside County, CA"	"06065"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	16632	Unreliable	0.027%
	"Riverside County, CA"	"06065"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	37	53449	69.225	0.090%
	"Riverside County, CA"	"06065"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	31026	Unreliable	0.036%
	"Sacramento County, CA"	"06067"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	49925	Unreliable	0.041%
	"Sacramento County, CA"	"06067"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	50465	47.558	0.058%
	"Sacramento County, CA"	"06067"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	44139	45.311	0.048%
	"Sacramento County, CA"	"06067"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	43914	50.098	0.053%
	"Sacramento County, CA"	"06067"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	33	53703	61.449	0.080%
	"Sacramento County, CA"	"06067"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	10426	Unreliable	0.027%
	"Sacramento County, CA"	"06067"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	81	52065	155.575	0.196%
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	40	55910	71.544	0.097%
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	7963	Unreliable	0.027%
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	9359	Unreliable	0.034%
	"Sacramento County, CA"	"06067"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	60	50641	118.481	0.145%
	"Sacramento County, CA"	"06067"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	38165	Unreliable	0.039%
	"Sacramento County, CA"	"06067"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	32135	Unreliable	0.044%
	"San Bernardino County, CA"	"06071"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	42029	Unreliable	0.024%
	"San Bernardino County, CA"	"06071"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	78671	Unreliable	0.027%
	"San Bernardino County, CA"	"06071"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	25	44212	56.546	0.061%
	"San Bernardino County, CA"	"06071"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	36943	Unreliable	0.044%
	"San Bernardino County, CA"	"06071"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	27	68822	39.232	0.065%
	"San Bernardino County, CA"	"06071"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	37743	68.887	0.063%
	"San Bernardino County, CA"	"06071"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	57973	Unreliable	0.031%
	"San Bernardino County, CA"	"06071"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	37	49433	74.849	0.090%
	"San Bernardino County, CA"	"06071"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	42	58526	71.763	0.102%
	"San Bernardino County, CA"	"06071"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	54	49081	110.022	0.131%
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	38447	Unreliable	0.024%
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	32	53267	60.075	0.078%
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	11	9256	Unreliable	0.027%
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	62	35224	176.016	0.150%
	"San Bernardino County, CA"	"06071"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	56	52231	107.216	0.136%
	"San Bernardino County, CA"	"06071"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	34981	Unreliable	0.027%
	"San Bernardino County, CA"	"06071"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	12	16796	Unreliable	0.029%
	"San Bernardino County, CA"	"06071"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	30	33186	90.400	0.073%
	"San Diego County, CA"	"06073"	"15-24 years"	"15-24"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	110999	Unreliable	0.031%
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	112413	17.792	0.048%
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	83516	Unreliable	0.027%
	"San Diego County, CA"	"06073"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	41	126097	32.515	0.099%
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	90216	28.820	0.063%
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	14	65891	Unreliable	0.034%
	"San Diego County, CA"	"06073"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	48	101391	47.341	0.116%
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	55	107252	51.281	0.133%
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	12148	Unreliable	0.024%
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	38	56140	67.688	0.092%
	"San Diego County, CA"	"06073"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	101	113216	89.210	0.245%
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	62	113679	54.540	0.150%
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	10	9281	Unreliable	0.024%
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	32	33829	94.593	0.078%
	"San Diego County, CA"	"06073"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	95	113237	83.895	0.230%
	"San Diego County, CA"	"06073"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	79586	30.156	0.058%
	"San Diego County, CA"	"06073"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	15799	Unreliable	0.024%
	"San Diego County, CA"	"06073"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	50	74427	67.180	0.121%
	"San Diego County, CA"	"06073"	"75-84 years"	"75-84"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	36602	Unreliable	0.041%
	"San Francisco County, CA"	"06075"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	52073	Unreliable	0.044%
	"San Francisco County, CA"	"06075"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	36908	Unreliable	0.034%
	"San Francisco County, CA"	"06075"	"45-54 years"	"45-54"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	4096	Unreliable	0.029%
	"San Francisco County, CA"	"06075"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	26	30382	85.577	0.063%
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	18128	Unreliable	0.034%
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"Male"	"M"	"Black or African American"	"2054-5"	"Not Hispanic or Latino"	"2186-2"	12	3984	Unreliable	0.029%
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	4992	Unreliable	0.024%
	"San Francisco County, CA"	"06075"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	25	23414	106.774	0.061%
	"San Francisco County, CA"	"06075"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	14498	Unreliable	0.036%
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	19348	Unreliable	0.031%
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	19	14316	Unreliable	0.046%
	"San Joaquin County, CA"	"06077"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	19021	Unreliable	0.046%
	"San Joaquin County, CA"	"06077"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	19864	Unreliable	0.027%
	"San Joaquin County, CA"	"06077"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	29	19264	150.540	0.070%
	"San Mateo County, CA"	"06081"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	21	25992	80.794	0.051%
	"San Mateo County, CA"	"06081"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	25010	Unreliable	0.027%
	"San Mateo County, CA"	"06081"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	22	25282	87.018	0.053%
	"San Mateo County, CA"	"06081"	"65-74 years"	"65-74"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	18229	Unreliable	0.024%
	"San Mateo County, CA"	"06081"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	16340	Unreliable	0.024%
	"Santa Barbara County, CA"	"06083"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	12873	Unreliable	0.039%
	"Santa Barbara County, CA"	"06083"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	16654	Unreliable	0.027%
	"Santa Clara County, CA"	"06085"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	45916	Unreliable	0.031%
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	13	25984	Unreliable	0.031%
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	20	51050	39.177	0.048%
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	24	27051	88.721	0.058%
	"Santa Clara County, CA"	"06085"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	37	56473	65.518	0.090%
	"Santa Clara County, CA"	"06085"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	48267	Unreliable	0.036%
	"Santa Clara County, CA"	"06085"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	17	15901	Unreliable	0.041%
	"Santa Clara County, CA"	"06085"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	34	51463	66.067	0.082%
	"Santa Clara County, CA"	"06085"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	10	7472	Unreliable	0.024%
	"Santa Clara County, CA"	"06085"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	31191	Unreliable	0.036%
	"Santa Cruz County, CA"	"06087"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	9167	Unreliable	0.024%
	"Santa Cruz County, CA"	"06087"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	14	11648	Unreliable	0.034%
	"Santa Cruz County, CA"	"06087"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	14843	Unreliable	0.031%
	"Santa Cruz County, CA"	"06087"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	14165	Unreliable	0.036%
	"Shasta County, CA"	"06089"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	10392	Unreliable	0.024%
	"Shasta County, CA"	"06089"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	9888	Unreliable	0.024%
	"Shasta County, CA"	"06089"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	15	12311	Unreliable	0.036%
	"Shasta County, CA"	"06089"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	19	11234	Unreliable	0.046%
	"Solano County, CA"	"06095"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	13664	Unreliable	0.024%
	"Solano County, CA"	"06095"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	14466	Unreliable	0.039%
	"Sonoma County, CA"	"06097"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	17804	Unreliable	0.024%
	"Sonoma County, CA"	"06097"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	25	25640	97.504	0.061%
	"Sonoma County, CA"	"06097"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	23404	102.547	0.058%
	"Sonoma County, CA"	"06097"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	31765	Unreliable	0.039%
	"Sonoma County, CA"	"06097"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	27980	82.202	0.056%
	"Sonoma County, CA"	"06097"	"65-74 years"	"65-74"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	20128	Unreliable	0.027%
	"Stanislaus County, CA"	"06099"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	11991	Unreliable	0.027%
	"Stanislaus County, CA"	"06099"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	17093	134.558	0.056%
	"Stanislaus County, CA"	"06099"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	11	18800	Unreliable	0.027%
	"Stanislaus County, CA"	"06099"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	21	17171	122.299	0.051%
	"Ventura County, CA"	"06111"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	22031	Unreliable	0.024%
	"Ventura County, CA"	"06111"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	21603	Unreliable	0.029%
	"Ventura County, CA"	"06111"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	33110	Unreliable	0.044%
	"Ventura County, CA"	"06111"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	31880	72.146	0.056%
	"Ventura County, CA"	"06111"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	24	34380	69.808	0.058%
	"Ventura County, CA"	"06111"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	31	33196	93.385	0.075%
	"Yolo County, CA"	"06113"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	6860	Unreliable	0.024%
	"Adams County, CO"	"08001"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	14020	Unreliable	0.027%
	"Adams County, CO"	"08001"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	18905	Unreliable	0.029%
	"Adams County, CO"	"08001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Hispanic or Latino"	"2135-2"	11	9276	Unreliable	0.027%
	"Adams County, CO"	"08001"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	23	18504	124.297	0.056%
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	10	17418	Unreliable	0.024%
	"Adams County, CO"	"08001"	"55-64 years"	"55-64"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	16762	Unreliable	0.031%
	"Arapahoe County, CO"	"08005"	"25-34 years"	"25-34"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	27771	Unreliable	0.029%
	"Arapahoe County, CO"	"08005"	"25-34 years"	"25-34"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	17	28772	Unreliable	0.041%
	"Arapahoe County, CO"	"08005"	"35-44 years"	"35-44"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	12	26401	Unreliable	0.029%
	"Arapahoe County, CO"	"08005"	"35-44 years"	"35-44"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	18	26537	Unreliable	0.044%
	"Arapahoe County, CO"	"08005"	"45-54 years"	"45-54"	"Female"	"F"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	13	29179	Unreliable	0.031%
	"Arapahoe County, CO"	"08005"	"45-54 years"	"45-54"	"Male"	"M"	"White"	"2106-3"	"Not Hispanic or Latino"	"2186-2"	16	27632	Unreliable	0.039%
